frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
303,10.100,2042,1068,2724,1963,-23.1912,12.7397
304,10.133,2041,1067,2724,1963,-22.8527,12.2328
305,10.167,2041,1067,2724,1963,-23.0864,12.3130
306,10.200,2041,1068,2724,1963,-23.4008,12.5708
307,10.233,2041,1068,2724,1963,-23.5504,12.5850
308,10.267,2041,1068,2724,1963,-22.9330,12.5519
309,10.300,2041,1068,2724,1963,-23.7299,13.3941
310,10.333,2041,1068,2725,1963,-23.3999,14.3193
311,10.367,2040,1069,2725,1963,-23.3738,14.1547
312,10.400,2040,1069,2725,1963,-23.3432,13.5839
313,10.433,2040,1069,2725,1963,-23.3503,14.2126
314,10.467,2040,1069,2725,1963,-23.6815,13.6935
315,10.500,2040,1069,2725,1963,-23.3992,13.3606
316,10.533,2040,1069,2725,1963,-23.2944,13.3936
317,10.567,2040,1069,2725,1963,-22.5944,13.8538
318,10.600,2040,1069,2725,1963,-22.9757,13.7936
319,10.633,2040,1069,2725,1963,-22.9125,13.7453
320,10.667,2040,1069,2725,1964,-23.1543,13.1952
321,10.700,2040,1069,2725,1963,-22.2895,13.5009
322,10.733,2040,1068,2725,1963,-22.8598,12.0261
323,10.767,2040,1069,2725,1963,-22.7294,13.3169
324,10.800,2040,1069,2725,1963,-23.0879,12.3455
325,10.833,2040,1069,2725,1963,-23.0040,12.3473
326,10.867,2040,1069,2725,1963,-22.9203,12.5242
327,10.900,2040,1069,2725,1963,-23.2623,12.6134
328,10.933,2040,1070,2725,1963,-23.8942,12.3432
329,10.967,2040,1069,2725,1964,-24.1393,12.2652
330,11.000,2041,1069,2725,1964,-24.0255,10.8250
331,11.033,2041,1069,2725,1964,-23.6365,11.2087
332,11.067,2041,1069,2725,1964,-23.9095,11.2444
333,11.100,2041,1069,2725,1965,-23.1373,12.1685
334,11.133,2041,1069,2725,1964,-23.4580,11.5813
335,11.167,2040,1069,2725,1964,-23.8116,12.6398
336,11.200,2040,1069,2725,1964,-23.6223,12.3341
337,11.233,2040,1069,2725,1964,-23.7915,12.5097
338,11.267,2041,1068,2725,1964,-22.8385,11.2376
339,11.300,2041,1069,2725,1964,-22.6327,11.3941
340,11.333,2040,1069,2725,1964,-23.2160,12.0405
341,11.367,2040,1069,2725,1964,-23.3694,12.2574
342,11.400,2041,1069,2726,1964,-23.7820,13.5679
343,11.433,2041,1068,2725,1964,-23.0429,13.0025
344,11.467,2042,1068,2725,1964,-22.5757,11.6967
345,11.500,2041,1068,2725,1964,-23.5390,12.9772
346,11.533,2041,1068,2725,1964,-24.0412,13.6294
347,11.567,2041,1068,2725,1964,-24.5269,12.7661
348,11.600,2040,1068,2725,1964,-24.8708,11.8765
349,11.633,2040,1068,2725,1964,-24.5557,12.5278
350,11.667,2040,1068,2724,1964,-24.1164,12.1616
351,11.700,2040,1068,2724,1964,-24.3182,11.7457
352,11.733,2040,1068,2724,1964,-24.0707,11.6397
353,11.767,2040,1069,2724,1964,-24.3930,12.1923
354,11.800,2041,1068,2724,1964,-23.4723,10.8019
355,11.833,2041,1068,2725,1964,-24.1230,12.7234
356,11.867,2041,1068,2725,1964,-23.6964,12.8264
357,11.900,2041,1068,2725,1964,-23.5631,12.8940
358,11.933,2041,1068,2724,1964,-23.0386,11.1488
359,11.967,2041,1068,2724,1964,-23.5233,11.7750
360,12.000,2041,1068,2725,1964,-23.6575,13.1971
361,12.033,2041,1068,2724,1964,-22.6043,12.2017
362,12.067,2041,1068,2724,1964,-23.1811,12.0487
363,12.100,2041,1068,2724,1964,-23.2760,12.2153
364,12.133,2041,1068,2724,1964,-23.2860,11.9490
365,12.167,2041,1068,2724,1964,-23.3662,11.9808
366,12.200,2041,1068,2725,1964,-24.6681,12.8655
367,12.233,2041,1068,2724,1964,-23.8370,12.2540
368,12.267,2042,1068,2724,1964,-23.9944,11.6242
369,12.300,2042,1068,2724,1964,-24.1967,11.8367
370,12.333,2041,1068,2724,1964,-23.5846,12.0359
371,12.367,2041,1068,2724,1964,-22.9946,11.8137
372,12.400,2041,1068,2724,1964,-22.7206,12.0526
373,12.433,2041,1068,2724,1964,-22.6397,12.0696
374,12.467,2040,1068,2724,1964,-22.1012,11.6493
375,12.500,2040,1068,2725,1964,-22.9271,12.4652
376,12.533,2040,1068,2725,1964,-22.8157,12.9773
377,12.567,2040,1068,2724,1964,-22.4950,12.2125
378,12.600,2040,1068,2724,1964,-23.0293,11.9374
379,12.633,2040,1068,2725,1964,-23.2793,12.7875
380,12.667,2040,1068,2724,1964,-22.6909,11.5941
381,12.700,2040,1068,2724,1965,-22.4610,12.3565
382,12.733,2040,1068,2724,1964,-22.9208,11.5512
383,12.767,2040,1068,2724,1964,-23.0896,11.2677
384,12.800,2041,1068,2724,1964,-22.9011,10.9500
385,12.833,2041,1068,2724,1964,-22.9821,10.8871
386,12.867,2040,1068,2724,1964,-23.3474,11.4364
387,12.900,2040,1068,2723,1964,-22.5538,11.3684
388,12.933,2040,1068,2723,1964,-22.4595,11.8549
389,12.967,2040,1068,2723,1964,-22.9315,11.8699
390,13.000,2041,1069,2724,1964,-23.2302,11.1754
391,13.033,2041,1069,2724,1964,-23.5233,10.9602
392,13.067,2041,1069,2724,1964,-23.7064,10.9544
393,13.100,2041,1069,2724,1964,-23.4452,10.9722
394,13.133,2041,1069,2724,1964,-22.7888,11.1736
395,13.167,2041,1068,2724,1964,-23.2896,11.0251
396,13.200,2041,1069,2724,1964,-23.4538,11.8231
397,13.233,2041,1069,2724,1964,-23.6345,12.2830
398,13.267,2041,1069,2724,1964,-23.9799,11.9350
399,13.300,2041,1069,2724,1964,-24.2460,12.0370
400,13.333,2041,1069,2724,1963,-24.9566,12.4061
401,13.367,2041,1069,2724,1963,-24.8933,12.5222
402,13.400,2041,1069,2724,1964,-24.3994,11.9344
403,13.433,2041,1069,2724,1964,-24.1241,11.4747
404,13.467,2041,1069,2724,1963,-24.9147,11.8522
405,13.500,2041,1069,2724,1964,-23.8952,10.6075
406,13.533,2041,1069,2724,1964,-24.4101,10.6848
407,13.567,2041,1069,2724,1963,-24.9195,11.1876
408,13.600,2041,1069,2724,1963,-24.9006,11.4021
409,13.633,2041,1069,2724,1963,-25.0730,11.5204
410,13.667,2041,1069,2724,1964,-24.7500,11.0667
411,13.700,2041,1069,2724,1963,-25.0355,11.8330
412,13.733,2040,1069,2724,1963,-24.8285,12.2729
413,13.767,2041,1069,2724,1963,-25.1479,11.9862
414,13.800,2041,1069,2724,1963,-25.1403,11.2068
415,13.833,2040,1069,2724,1963,-24.9797,11.9597
416,13.867,2041,1069,2724,1963,-25.0040,11.6313
417,13.900,2040,1069,2724,1964,-24.6169,11.9102
418,13.933,2041,1070,2724,1963,-24.3304,13.1037
419,13.967,2041,1070,2724,1964,-23.8797,13.0708
420,14.000,2041,1069,2724,1963,-24.9211,12.6821
421,14.033,2041,1068,2724,1964,-23.5611,12.8173
422,14.067,2041,1068,2724,1963,-23.7774,12.2304
423,14.100,2041,1068,2724,1963,-23.8435,12.1427
424,14.133,2041,1068,2724,1963,-23.9240,11.8126
425,14.167,2041,1067,2724,1963,-24.4227,12.2897
