frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
188,6.267,1479,276,2470,1852,-7.6324,12.6676
189,6.300,1479,276,2470,1852,-7.6462,12.7396
190,6.333,1483,278,2468,1855,-8.2494,8.7246
191,6.367,1483,278,2467,1854,-8.1879,7.5962
192,6.400,1483,278,2468,1855,-7.4309,8.2574
193,6.433,1484,280,2467,1854,-6.7623,7.1633
194,6.467,1483,278,2468,1852,-3.3711,-0.3761
195,6.500,1483,277,2468,1852,-5.3304,1.2095
196,6.533,1510,289,2468,1835,-4.8545,1.7818
197,6.567,1482,275,2468,1853,-4.1674,1.7962
198,6.600,1482,276,2469,1852,-3.7377,-0.3134
199,6.633,1480,277,2470,1853,-6.0928,-0.8379
200,6.667,1480,278,2469,1854,-5.2980,0.6216
201,6.700,1480,276,2469,1853,-6.6138,2.7153
202,6.733,1479,276,2470,1853,-4.7935,1.2197
203,6.767,1479,276,2470,1854,-6.2381,0.9797
204,6.800,1479,277,2471,1854,-4.9699,1.8167
205,6.833,1479,276,2471,1855,-5.6619,0.8317
206,6.867,1479,276,2471,1855,-5.5154,1.0639
207,6.900,1479,276,2470,1853,-6.1786,1.5723
208,6.933,1480,276,2470,1852,-7.3765,1.9532
209,6.967,1479,277,2470,1850,-6.0603,2.3487
210,7.000,1480,277,2469,1848,-6.9317,5.1095
211,7.033,1480,279,2470,1850,-4.0310,4.6794
212,7.067,1480,277,2470,1850,-5.5582,2.1017
213,7.100,1479,277,2470,1854,-4.5244,2.4165
214,7.133,1479,277,2470,1853,-5.0390,3.4606
215,7.167,1479,277,2470,1853,-4.8728,3.6088
216,7.200,1479,277,2470,1853,-4.9045,3.6205
217,7.233,1479,277,2470,1853,-4.9185,3.5979
218,7.267,1479,277,2470,1852,-5.7524,1.9755
219,7.300,1481,276,2469,1853,-5.2728,3.3796
220,7.333,1481,275,2469,1853,-4.9547,3.3630
221,7.367,1480,276,2470,1853,-7.0701,3.9704
