frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
385,12.833,1424,421,2426,1913,-17.4898,11.5606
386,12.867,1426,421,2426,1912,-18.8853,11.8675
387,12.900,1426,421,2427,1913,-17.4670,12.5586
388,12.933,1426,421,2426,1912,-17.9986,13.1318
389,12.967,1426,420,2427,1912,-17.8897,13.0956
390,13.000,1428,418,2429,1910,-18.3362,11.8781
391,13.033,1427,418,2427,1909,-18.3767,13.0216
392,13.067,1428,419,2426,1905,-18.0526,12.3468
393,13.100,1428,419,2426,1905,-18.4309,12.1819
394,13.133,1429,420,2425,1904,-17.8689,13.6426
395,13.167,1429,426,2425,1905,-16.8412,11.8497
396,13.200,1428,427,2421,1906,-13.6670,12.0823
397,13.233,1421,431,2414,1903,1.0456,-1.3930
398,13.267,1419,432,2414,1900,1.4649,-0.3384
399,13.300,1419,431,2413,1900,2.0142,-2.1574
400,13.333,1419,431,2413,1900,2.0142,-2.1574
401,13.367,1419,431,2413,1900,2.0142,-2.1574
402,13.400,1420,431,2414,1900,2.0774,-1.3142
403,13.433,1430,424,2422,1906,-12.7492,11.4226
404,13.467,1432,429,2423,1901,-13.4457,10.9419
405,13.500,1432,430,2426,1900,-11.7176,15.5694
406,13.533,1430,428,2430,1903,-11.0736,12.8441
407,13.567,1430,429,2430,1905,-12.6118,11.4993
408,13.600,1431,428,2430,1906,-10.3609,12.4288
409,13.633,1431,428,2430,1907,-11.8474,13.2381
410,13.667,1432,427,2431,1906,-12.6926,12.5589
411,13.700,1433,428,2430,1905,-11.8876,13.6148
412,13.733,1433,428,2430,1905,-11.8876,13.6148
413,13.767,1433,428,2430,1905,-11.8878,13.6147
414,13.800,1433,428,2430,1905,-11.3175,13.2363
415,13.833,1432,429,2431,1907,-11.1999,11.6299
416,13.867,1432,429,2431,1907,-11.1999,11.6299
417,13.900,1431,429,2432,1907,-13.7510,8.3710
418,13.933,1432,429,2432,1910,-13.0138,8.9556
419,13.967,1431,430,2433,1914,-12.6589,10.0895
420,14.000,1428,430,2432,1911,-12.8282,10.5526
421,14.033,1428,429,2430,1909,-11.8383,12.0970
422,14.067,1428,429,2429,1907,-10.8837,12.9775
423,14.100,1428,429,2429,1907,-10.8837,12.9775
424,14.133,1427,428,2429,1908,-10.3099,12.6527
425,14.167,1427,428,2429,1907,-9.6796,13.5043
426,14.200,1427,428,2429,1907,-9.6796,13.5043
427,14.233,1427,427,2429,1908,-8.9960,12.1008
428,14.267,1427,427,2427,1909,-7.1252,9.8097
429,14.300,1427,428,2427,1909,-8.2372,10.2480
430,14.333,1428,426,2427,1910,-9.2703,10.1272
431,14.367,1428,427,2425,1913,-8.6878,9.2943
432,14.400,1426,427,2427,1917,-10.5088,5.6467
433,14.433,1426,427,2428,1919,-11.2801,6.8076
434,14.467,1426,427,2428,1919,-11.2409,6.8012
435,14.500,1426,427,2428,1919,-11.1244,6.7511
436,14.533,1426,426,2429,1919,-9.1193,4.8455
437,14.567,1426,425,2429,1920,-10.6486,6.9542
438,14.600,1426,424,2429,1920,-8.7508,5.5621
439,14.633,1425,424,2429,1921,-11.3847,6.8148
440,14.667,1425,422,2430,1924,-10.1915,6.1677
441,14.700,1426,422,2430,1925,-9.3804,6.5314
442,14.733,1426,422,2430,1926,-10.7597,6.4492
443,14.767,1426,422,2430,1926,-10.9311,6.2565
444,14.800,1425,420,2430,1926,-11.7384,6.9345
445,14.833,1425,421,2430,1926,-10.2037,6.3574
446,14.867,1425,420,2430,1925,-10.7182,7.0181
447,14.900,1425,421,2430,1925,-10.5973,6.7773
448,14.933,1425,421,2430,1925,-11.2039,6.6975
449,14.967,1425,421,2430,1925,-11.3019,6.9180
450,15.000,1424,420,2429,1928,-10.7132,3.6620
451,15.033,1423,421,2429,1926,-10.5876,2.1666
452,15.067,1423,420,2429,1926,-11.2629,3.2982
453,15.100,1424,420,2428,1926,-12.0206,0.7353
454,15.133,1423,420,2429,1926,-12.6414,2.9605
455,15.167,1424,419,2429,1929,-12.6225,1.0352
456,15.200,1425,418,2428,1932,-11.7366,1.9050
457,15.233,1424,418,2428,1932,-10.8170,0.5467
458,15.267,1420,424,2424,1932,-6.3285,-3.3707
459,15.300,1420,424,2424,1931,-5.8222,-3.9120
460,15.333,1419,426,2424,1932,-5.0640,-3.6254
461,15.367,1421,432,2420,1927,4.2046,1.5587
462,15.400,1421,429,2421,1928,3.9273,-0.3098
463,15.433,1422,434,2422,1928,4.2231,2.3647
464,15.467,1421,432,2422,1930,5.4147,1.5375
465,15.500,1420,432,2423,1932,5.3596,1.8263
466,15.533,1423,435,2431,1932,6.8905,-0.3759
467,15.567,1423,435,2431,1931,6.8643,1.0884
468,15.600,1423,435,2431,1932,7.3188,-0.2705
469,15.633,1422,435,2432,1932,6.8233,-0.6171
470,15.667,1422,435,2432,1932,7.2026,0.9593
471,15.700,1422,435,2432,1932,7.8531,-0.3006
472,15.733,1422,435,2432,1931,7.2252,0.4660
473,15.767,1422,435,2432,1932,7.6182,0.0929
474,15.800,1422,434,2432,1930,8.2873,0.4484
475,15.833,1421,433,2433,1930,6.8322,0.8931
476,15.867,1421,433,2433,1930,6.9867,0.9077
477,15.900,1421,432,2433,1930,7.6000,0.8623
478,15.933,1421,433,2433,1929,8.9865,-0.5592
479,15.967,1422,435,2433,1929,8.6581,0.9435
480,16.000,1423,437,2435,1930,9.0646,-0.1425
481,16.033,1424,432,2435,1932,-3.4636,4.4289
482,16.067,1425,430,2435,1934,-13.6066,3.0705
483,16.100,1425,430,2436,1934,-13.1676,4.3487
484,16.133,1425,430,2435,1932,-12.8986,4.4149
485,16.167,1427,431,2435,1932,-13.8565,6.3095
486,16.200,1427,430,2435,1936,-11.9052,5.5232
487,16.233,1427,432,2435,1933,-14.2486,6.1973
488,16.267,1427,433,2436,1935,-12.2267,5.2123
489,16.300,1427,436,2435,1935,-11.0273,4.9061
490,16.333,1428,435,2435,1936,-12.3602,3.3038
491,16.367,1429,433,2435,1935,-14.1326,4.4725
492,16.400,1429,434,2435,1936,-13.9976,2.9762
493,16.433,1428,432,2435,1937,-12.4983,2.7051
494,16.467,1428,433,2435,1936,-14.4567,4.4732
