frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
442,14.733,1215,565,2089,1889,-4.2042,2.2135
443,14.767,1215,565,2089,1889,-3.9835,2.6382
444,14.800,1215,565,2090,1890,-4.5341,4.4162
445,14.833,1214,563,2089,1892,-5.3299,2.6690
446,14.867,1215,562,2089,1892,-6.0352,4.7631
447,14.900,1215,562,2089,1892,-6.2687,4.6283
448,14.933,1215,561,2089,1894,-6.9597,-0.3210
449,14.967,1216,561,2089,1894,-7.4403,2.9082
450,15.000,1217,559,2089,1892,-6.8785,5.3458
451,15.033,1217,559,2088,1891,-5.8057,5.0743
452,15.067,1216,560,2089,1892,-5.6082,4.2519
453,15.100,1216,559,2088,1891,-5.2124,6.1165
454,15.133,1217,559,2088,1891,-5.9126,4.0689
455,15.167,1217,559,2088,1891,-5.7421,4.0247
456,15.200,1217,559,2088,1891,-5.5488,3.3189
457,15.233,1217,559,2088,1890,-5.9139,5.0107
458,15.267,1217,559,2088,1891,-5.5186,4.5117
459,15.300,1217,559,2088,1890,-6.7239,5.4892
460,15.333,1217,559,2088,1890,-6.5803,5.5273
461,15.367,1217,559,2088,1890,-6.7575,5.4863
462,15.400,1217,559,2089,1890,-7.0993,3.9071
463,15.433,1217,559,2089,1890,-7.0927,3.2672
464,15.467,1217,559,2089,1891,-8.0370,5.0043
465,15.500,1217,559,2089,1890,-6.9112,3.1914
466,15.533,1217,559,2089,1890,-6.3638,3.4109
467,15.567,1216,560,2089,1892,-5.5631,3.7121
468,15.600,1216,560,2089,1891,-4.7903,3.2480
469,15.633,1215,560,2089,1891,-4.8327,4.2752
470,15.667,1215,558,2088,1893,-3.6388,5.2023
471,15.700,1215,559,2088,1893,-5.8559,5.2658
472,15.733,1216,558,2088,1893,-3.5387,4.1352
473,15.767,1216,559,2088,1893,-5.0287,4.8598
474,15.800,1215,559,2088,1894,-4.2198,4.8819
475,15.833,1215,559,2088,1894,-3.8301,4.7521
476,15.867,1215,558,2088,1895,-3.5668,5.9617
477,15.900,1215,558,2088,1895,-3.0109,5.6631
478,15.933,1215,558,2088,1895,-3.4965,5.3989
479,15.967,1215,559,2088,1895,-5.2517,6.1145
480,16.000,1214,559,2089,1900,-4.9577,6.1200
481,16.033,1214,558,2089,1899,-5.9648,4.3718
482,16.067,1214,558,2089,1899,-7.0250,3.8529
483,16.100,1214,561,2089,1898,-7.1907,4.9057
484,16.133,1215,562,2089,1898,-6.6534,5.4537
485,16.167,1214,563,2089,1899,-4.1144,5.3097
486,16.200,1214,562,2089,1898,-5.8412,6.2623
