frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
407,13.567,1448,582,2417,1880,-21.5149,16.5972
408,13.600,1447,582,2416,1880,-21.2130,16.7365
409,13.633,1447,582,2416,1880,-21.3495,17.0224
410,13.667,1447,582,2416,1881,-22.0381,16.9984
411,13.700,1447,582,2416,1880,-21.0823,17.6487
412,13.733,1447,582,2416,1880,-21.2842,17.4431
413,13.767,1447,582,2416,1880,-21.3241,17.7054
414,13.800,1447,582,2415,1879,-23.4061,18.1929
415,13.833,1447,581,2415,1879,-22.3336,17.0520
416,13.867,1447,582,2415,1879,-23.5929,17.8481
417,13.900,1447,582,2415,1879,-22.7959,17.6650
418,13.933,1447,582,2415,1878,-21.8921,16.6491
419,13.967,1447,582,2415,1878,-21.8679,16.1366
420,14.000,1447,584,2414,1879,-21.6980,13.1098
421,14.033,1448,585,2413,1879,-22.4247,13.0461
422,14.067,1446,578,2408,1877,-21.2157,6.8028
423,14.100,1444,579,2406,1876,-21.2204,6.4930
424,14.133,1443,584,2406,1877,-19.4745,3.2505
425,14.167,1444,581,2409,1877,-23.4998,8.6288
426,14.200,1446,584,2413,1877,-21.2394,9.9207
427,14.233,1446,584,2414,1877,-20.3329,13.3488
428,14.267,1446,584,2415,1878,-21.5203,12.8209
429,14.300,1446,584,2415,1878,-20.5661,16.3480
430,14.333,1447,586,2415,1878,-21.6279,15.4322
431,14.367,1447,585,2415,1878,-21.5479,16.4394
432,14.400,1447,584,2415,1878,-20.8787,13.9830
433,14.433,1447,584,2415,1879,-20.0409,15.2525
434,14.467,1447,584,2415,1879,-20.4996,14.9959
435,14.500,1447,585,2415,1879,-20.5864,14.4865
436,14.533,1447,585,2415,1879,-20.6730,13.8833
437,14.567,1447,586,2415,1880,-20.2229,14.8037
438,14.600,1448,586,2414,1879,-19.4968,12.6698
439,14.633,1448,587,2414,1880,-20.0151,11.3089
440,14.667,1448,586,2415,1880,-19.1775,13.0235
441,14.700,1447,586,2414,1880,-20.2597,12.9216
442,14.733,1447,586,2415,1880,-19.9629,14.7690
443,14.767,1447,586,2414,1880,-20.0361,12.5173
444,14.800,1447,586,2414,1880,-19.8804,13.2439
445,14.833,1447,585,2414,1879,-19.0021,15.7708
446,14.867,1447,585,2414,1879,-18.9751,16.5416
447,14.900,1447,584,2414,1879,-19.9803,15.9449
448,14.933,1447,583,2414,1878,-20.8094,16.7956
449,14.967,1448,583,2414,1878,-20.0768,16.4826
450,15.000,1447,583,2415,1876,-20.4244,14.7209
451,15.033,1447,583,2414,1876,-22.0261,14.9814
452,15.067,1447,583,2414,1877,-22.0422,14.9378
453,15.100,1447,583,2414,1877,-22.0949,14.7286
454,15.133,1447,584,2415,1877,-21.1073,14.5424
455,15.167,1447,584,2415,1877,-20.7647,15.5076
456,15.200,1447,584,2415,1877,-20.5226,15.3595
457,15.233,1447,584,2414,1877,-21.0523,15.2980
458,15.267,1447,585,2414,1878,-20.9279,14.2070
459,15.300,1447,585,2415,1878,-18.7800,16.7687
460,15.333,1447,585,2415,1878,-19.3037,17.3912
