frame_idx,time_sec,xmin,ymin,xmax,ymax,pitch_deg,yaw_deg
241,8.033,1506,499,2349,1655,-10.6225,14.3235
242,8.067,1505,498,2350,1657,-11.0507,13.4088
243,8.100,1504,498,2351,1658,-9.4619,15.7102
244,8.133,1504,499,2351,1661,-8.4435,13.9936
245,8.167,1503,498,2352,1661,-10.7242,14.7001
246,8.200,1503,498,2351,1661,-6.2172,14.7829
247,8.233,1503,498,2351,1661,-6.9626,13.8766
248,8.267,1503,499,2352,1663,-8.1675,15.4541
249,8.300,1502,497,2352,1664,-7.7808,10.9431
250,8.333,1502,498,2351,1666,-6.7953,13.6101
251,8.367,1502,497,2351,1665,-6.7378,13.3210
252,8.400,1502,498,2351,1665,-8.7113,12.1846
253,8.433,1501,498,2351,1665,-9.2490,13.1068
254,8.467,1501,498,2351,1665,-9.3652,13.3197
255,8.500,1501,498,2351,1665,-9.6642,13.1383
256,8.533,1501,499,2351,1664,-8.2104,16.1683
257,8.567,1501,498,2351,1665,-9.5650,13.5207
258,8.600,1502,498,2351,1665,-8.3671,11.2054
259,8.633,1501,498,2351,1665,-8.7580,13.4902
260,8.667,1501,498,2351,1665,-8.4123,13.3354
261,8.700,1502,494,2352,1665,-6.5694,8.2169
262,8.733,1501,494,2352,1665,-6.5561,7.6096
263,8.767,1502,494,2352,1666,-7.8540,9.5660
264,8.800,1502,494,2352,1664,-5.8190,9.2774
265,8.833,1502,496,2352,1663,-4.9388,5.1556
266,8.867,1502,496,2352,1663,-5.2020,5.2910
267,8.900,1502,497,2352,1664,-5.6080,4.9021
268,8.933,1503,498,2351,1661,-6.0337,11.0428
269,8.967,1503,497,2351,1659,-8.3011,11.2778
270,9.000,1503,495,2352,1659,-5.9052,9.4401
271,9.033,1504,491,2353,1661,-7.2518,10.3518
272,9.067,1507,484,2357,1660,-11.0770,9.1179
273,9.100,1507,485,2357,1659,-8.1163,9.3726
274,9.133,1507,484,2357,1659,-9.4676,10.7171
275,9.167,1507,484,2357,1659,-9.6615,9.2276
276,9.200,1507,484,2357,1660,-10.2459,7.9850
277,9.233,1507,483,2357,1659,-9.3854,9.7754
278,9.267,1507,484,2357,1659,-9.4780,9.1932
279,9.300,1507,484,2356,1658,-10.5035,8.3789
280,9.333,1507,484,2357,1657,-9.0768,8.3968
281,9.367,1507,483,2357,1657,-9.2735,9.5029
282,9.400,1507,485,2357,1657,-8.7066,7.7526
283,9.433,1507,484,2357,1656,-10.6217,9.6779
284,9.467,1507,485,2357,1657,-8.6483,10.6385
285,9.500,1506,485,2357,1656,-8.0776,12.7495
286,9.533,1506,485,2357,1655,-9.6343,9.5906
287,9.567,1505,485,2356,1654,-7.5982,10.0678
288,9.600,1505,485,2355,1651,-8.4471,11.1550
289,9.633,1505,486,2355,1651,-7.8141,12.3578
290,9.667,1505,484,2354,1653,-7.2770,8.2593
291,9.700,1505,485,2354,1654,-6.7828,10.6408
292,9.733,1505,483,2355,1656,-8.9991,6.5781
293,9.767,1505,484,2355,1657,-8.7218,8.0828
294,9.800,1505,484,2354,1659,-8.7977,8.9659
295,9.833,1505,485,2354,1658,-7.1462,9.7267
296,9.867,1505,484,2354,1658,-8.5384,11.1136
297,9.900,1505,484,2354,1658,-8.4021,10.3957
298,9.933,1505,484,2355,1660,-6.2074,8.0509
299,9.967,1505,485,2355,1660,-6.6879,8.9752
300,10.000,1505,486,2355,1658,-8.4435,3.2708
301,10.033,1506,487,2355,1657,-9.1625,4.5411
302,10.067,1506,488,2355,1656,-10.3403,6.9972
303,10.100,1506,487,2355,1657,-9.3008,4.0555
304,10.133,1506,487,2355,1657,-9.6415,4.6968
305,10.167,1505,491,2356,1658,-12.3625,8.8515
306,10.200,1505,491,2356,1659,-12.9301,7.2818
307,10.233,1506,491,2356,1659,-14.2441,9.8648
308,10.267,1505,487,2358,1661,-11.9653,7.4956
309,10.300,1505,488,2358,1661,-11.0000,6.7403
310,10.333,1505,487,2358,1661,-11.6797,7.0577
311,10.367,1505,488,2358,1662,-11.6023,8.2453
312,10.400,1505,488,2358,1664,-12.3179,7.8811
313,10.433,1505,487,2358,1670,-11.9327,7.1849
314,10.467,1505,488,2358,1669,-10.8096,5.2147
315,10.500,1505,489,2358,1669,-13.2869,5.7272
316,10.533,1505,489,2358,1671,-13.1032,7.1413
317,10.567,1505,488,2357,1669,-12.5862,7.5473
318,10.600,1505,489,2357,1668,-13.0711,7.4586
319,10.633,1505,489,2357,1667,-13.0804,8.6506
320,10.667,1505,489,2356,1666,-12.5024,10.2694
321,10.700,1505,489,2356,1666,-12.7930,10.3221
322,10.733,1505,488,2356,1666,-12.0990,7.1295
323,10.767,1505,488,2356,1666,-12.7489,6.8961
324,10.800,1505,489,2356,1665,-12.7717,7.6358
325,10.833,1506,489,2356,1664,-13.4814,7.7758
326,10.867,1506,489,2356,1665,-12.2797,9.6896
327,10.900,1506,490,2356,1666,-12.2044,11.6054
328,10.933,1506,489,2356,1664,-12.9379,9.5885
329,10.967,1505,487,2357,1668,-11.0300,8.5522
330,11.000,1507,492,2357,1671,-11.7026,12.3197
331,11.033,1507,494,2358,1676,-8.7966,6.9580
332,11.067,1507,494,2359,1682,-8.6836,6.5929
333,11.100,1507,493,2359,1674,-7.8864,8.9759
334,11.133,1504,492,2360,1682,-8.3301,8.1996
335,11.167,1503,492,2359,1684,-11.6299,6.2496
